GeneFamily,OddsRatio_Fisher,PValue_Fisher,OddsRatio_Poisson,PValue_Poisson,cluster_id,type,annotation,length,selective pressure (low = purifying),codon bias,representation,count,% id
pmsf_6445_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,6445,CDS,response regulator,464,,8.0,4,4,77.2
pmsf_6472_MSA_trimmed.ufboot.ale.uml_rec,5.75,0.007683782752171937,3.6890329975138796,0.005606837407552625,6472,CDS,PAS domain S-box protein,426,6.0,1.0,6,6,57.8
pmsf_6473_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,1.9321918856498468,0.03743948279621224,6473,CDS,DUF1559 domain-containing protein,220,,0.0,3,6,75.2
pmsf_6479_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,6479,CDS,MAG: HAMP domain-containing histidine kinase,338,6.0,1.0,4,4,85.6
pmsf_6480_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,6480,CDS,hypothetical protein JW706_03805,182,0.0,0.0,4,4,91.5
pmsf_6484_MSA_trimmed.ufboot.ale.uml_rec,6.092307692307692,0.0003864786753752952,3.7411261894823435,0.0008954078410380551,6484,CDS,hypothetical protein H8E24_10155,174,8.0,6.0,13,13,51.5
pmsf_6488_MSA_trimmed.ufboot.ale.uml_rec,8.547368421052632,0.0010817110004730927,2.5991797753914407,0.002791740982383048,6488,CDS,,229,7.0,2.0,6,6,53.1
pmsf_6490_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4181998542217737,0.0013193427620189014,6490,CDS,MAG: SDR family NAD(P)-dependent oxidoreductase,227,1.0,0.0,7,7,70.5
pmsf_6507_MSA_trimmed.ufboot.ale.uml_rec,5.203947368421052,0.005957014873973521,3.2511181205091235,0.007826055304956598,6507,CDS,"UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase",204,3.0,8.0,8,8,56.9
pmsf_6531_MSA_trimmed.ufboot.ale.uml_rec,2.7595238095238095,0.03213918514168101,2.5077394323572646,0.04012039885100425,6531,CDS,peptide chain release factor N(5)-glutamine methyltransferase,282,6.0,6.0,37,37,47.3
pmsf_658_MSA_trimmed.ufboot.ale.uml_rec,2.78125,0.03273871303724119,2.1179494841282587,0.01803114497786652,658,CDS,"arsenosugar biosynthesis radical SAM protein ArsS, partial",335,5.0,1.0,22,24,57.9
pmsf_6606_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.710659314807251,0.004995646396062748,6606,CDS,bifunctional alpha/beta hydrolase/OsmC family protein,404,1.0,3.0,7,7,78.1
pmsf_6607_MSA_trimmed.ufboot.ale.uml_rec,5.523809523809524,0.016043548931271127,3.4449643414046225,0.013074962010586414,6607,CDS,hypothetical protein DRP71_06715,245,5.0,7.0,5,5,79.5
pmsf_6668_MSA_trimmed.ufboot.ale.uml_rec,4.046218487394958,0.006741872857175679,2.840801743318714,0.011193814481398034,6668,CDS,MAG: ABC transporter ATP-binding protein,245,4.0,5.0,13,13,54.9
pmsf_6684_MSA_trimmed.ufboot.ale.uml_rec,3.2914285714285714,0.011477671529002274,2.0910316826261535,0.006985499970556596,6684,CDS,Glu/Leu/Phe/Val dehydrogenase,472,5.0,3.0,19,22,53.7
pmsf_6706_MSA_trimmed.ufboot.ale.uml_rec,3.1246376811594203,0.018934456057495757,2.446798590205994,0.029547602996762293,6706,CDS,"hypothetical protein IMCC26134_14935 [Transport, Protein Secretion, Type II|Type II secretion membrane-associated protein GspE/PulE|0.6]",351,1.0,6.0,17,17,64.8
pmsf_6720_MSA_trimmed.ufboot.ale.uml_rec,7.238095238095238,0.0009463045131298936,1.9149706210790833,0.005066015237519226,6720,CDS,GreA/GreB family elongation factor,145,6.0,,7,9,50.6
pmsf_6799_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,1.9246682379205442,0.032902478897584804,6799,CDS,ABC transporter substrate-binding protein,673,,1.0,3,6,79.0
pmsf_679_MSA_trimmed.ufboot.ale.uml_rec,5.530864197530864,0.002773564679095905,2.641402304151511,0.004184772159352292,679,CDS,MAG: site-2 protease family protein,396,4.0,1.0,9,9,51.7
pmsf_6801_MSA_trimmed.ufboot.ale.uml_rec,13.0,0.00010603537214321407,2.8830901576303725,0.0005059002149211659,6801,CDS,DUF4149 domain-containing protein,154,2.0,7.0,6,6,74.1
pmsf_6803_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.127000457154858,0.00242507824267669,6803,CDS,hypothetical protein JSS27_21200,621,4.0,0.0,6,6,74.9
pmsf_6810_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,4.441936067893332,0.006286112638000825,6810,CDS,hypothetical protein GC138_03250,240,4.0,2.0,5,5,73.6
pmsf_6839_MSA_trimmed.ufboot.ale.uml_rec,2.6607538802660753,0.027640372850293877,2.2996054115562488,0.03917300260491067,6839,CDS,formylglycine-generating enzyme family protein,315,5.0,5.0,26,26,62.6
pmsf_6849_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4124388240611565,0.0014138026461351365,6849,CDS,MAG: FKBP-type peptidyl-prolyl cis-trans isomerase,240,1.0,6.0,7,7,77.5
pmsf_6854_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,6854,CDS,AEC family transporter,319,0.0,7.0,4,4,93.2
pmsf_6856_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,1.519725880097877,0.020791899784063376,6856,CDS,TPA: hypothetical protein DDZ88_30115,195,3.0,4.0,4,7,87.4
pmsf_6859_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.5985780153892057,0.014198091355389008,6859,CDS,MAG: hypothetical protein IT577_23160,694,3.0,3.0,6,6,76.8
pmsf_6865_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,2.163471786224583,0.007514145660620417,6865,CDS,prepilin-type N-terminal cleavage/methylation domain-containing protein,247,7.0,8.0,8,8,54.9
pmsf_6889_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,6889,CDS,MAG: universal stress protein,280,5.0,7.0,4,4,92.6
pmsf_6890_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4179073645885496,0.0013696118652679011,6890,CDS,PAC2 family protein,323,0.0,1.0,7,7,85.4
pmsf_6893_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4179073645885496,0.0013696118652679011,6893,CDS,hypothetical protein B9S26_03695,206,2.0,,7,7,78.3
pmsf_6894_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3841798963799503,0.0015542430612710415,6894,CDS,tetratricopeptide repeat protein,478,3.0,4.0,7,7,79.5
pmsf_6898_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,6898,CDS,,83,,8.0,4,4,85.3
pmsf_6902_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.112140968554152,0.002413848011602623,6902,CDS,DNA repair exonuclease,417,2.0,0.0,6,6,77.8
pmsf_6938_MSA_trimmed.ufboot.ale.uml_rec,5.523809523809524,0.016043548931271127,3.2619047618921524,0.017503023703619582,6938,CDS,TPA: DUF4236 domain-containing protein,348,2.0,,4,4,83.2
pmsf_6939_MSA_trimmed.ufboot.ale.uml_rec,4.046218487394958,0.006741872857175679,2.153331894789046,0.005965782810641913,6939,CDS,"MAG: monovalent cation/H+ antiporter subunit D family protein [Respiration, Complex I|NADH:ubiquinone oxidoreductase subunit 5, NuoL/Multisubunit Na+/H+ antiporter|0.7]",498,7.0,6.0,14,17,61.5
pmsf_6941_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.1179872175053545,0.0024774608625863503,6941,CDS,DUF2249 domain-containing protein,192,8.0,8.0,6,6,71.0
pmsf_6942_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,6942,CDS,MAG: hypothetical protein JJU00_18800,2662,0.0,3.0,4,4,90.5
pmsf_6944_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,6944,CDS,aldo/keto reductase,311,0.0,0.0,4,4,91.7
pmsf_6948_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,6948,CDS,hypothetical protein FJ398_23210,168,,0.0,4,4,93.1
pmsf_6956_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,1.8837631369541539,0.010061485116289784,6956,CDS,hypothetical protein EA425_00150,425,6.0,3.0,6,10,66.4
pmsf_69_MSA_trimmed.ufboot.ale.uml_rec,4.444444444444445,0.0066743294830548154,3.17448594490685,0.010134428725789114,69,CDS,NYN domain-containing protein,247,2.0,7.0,11,11,67.7
pmsf_7007_MSA_trimmed.ufboot.ale.uml_rec,4.444444444444445,0.0066743294830548154,2.1203448164704963,0.010217810060669318,7007,CDS,nucleoside monophosphate kinase,255,2.0,5.0,9,9,72.5
pmsf_7016_MSA_trimmed.ufboot.ale.uml_rec,2.9166666666666665,0.03980509210568291,2.4116860391945947,0.041572716409507035,7016,CDS,hypothetical protein A2498_10320,442,1.0,4.0,12,12,65.7
pmsf_7027_MSA_trimmed.ufboot.ale.uml_rec,2.8421052631578947,0.04978320489932388,1.5177248043408034,0.0269122792843515,7027,CDS,response regulator,418,8.0,1.0,14,17,63.9
pmsf_7029_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,7029,CDS,MAG: hypothetical protein JJU00_00585,588,5.0,4.0,4,4,86.3
pmsf_7030_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,7030,CDS,TonB-dependent receptor,646,1.0,2.0,4,4,91.5
pmsf_7034_MSA_trimmed.ufboot.ale.uml_rec,8.547368421052632,0.0010817110004730927,2.6202281099895646,0.002727291505735606,7034,CDS,tetratricopeptide repeat protein,970,4.0,1.0,6,6,75.9
pmsf_7038_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.6507936507732013,0.009259717489169506,7038,CDS,phosphate ABC transporter ATP-binding protein,284,0.0,0.0,4,4,91.9
pmsf_7063_MSA_trimmed.ufboot.ale.uml_rec,5.523809523809524,0.016043548931271127,3.261904761892153,0.017503023703619513,7063,CDS,"3-dehydro-L-gulonate 2-dehydrogenase [Metabolism, Pyruvate Fermentation|Lactate dehydrogenase|0.3]",322,1.0,3.0,5,5,84.9
pmsf_7094_MSA_trimmed.ufboot.ale.uml_rec,8.547368421052632,0.0010817110004730927,2.619447312834433,0.0027021743104464193,7094,CDS,lasso peptide biosynthesis B2 protein,144,,,6,6,60.9
pmsf_7113_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,3.5986571532468927,0.0030534595165985583,7113,CDS,"NADH-quinone oxidoreductase subunit L [Respiration, Complex I|NADH:ubiquinone oxidoreductase subunit 5, NuoL/Multisubunit Na+/H+ antiporter]",629,0.0,2.0,10,10,53.6
pmsf_7130_MSA_trimmed.ufboot.ale.uml_rec,3.6923076923076925,0.013875787274877451,2.2938523105994224,0.015343005764261352,7130,CDS,type II secretion system protein GspD,636,2.0,3.0,11,11,77.3
pmsf_7142_MSA_trimmed.ufboot.ale.uml_rec,3.3968253968253967,0.028598157809286595,2.1352770877170473,0.025834503206754504,7142,CDS,MAG: YceH family protein,232,8.0,7.0,10,10,54.8
pmsf_7157_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,2.2759469333333144,0.0038621540710695214,7157,CDS,"cytochrome c oxidase subunit II [Respiration, Complex IV, Heme/Copper Oxidase Oxygen Reductases|Heme/copper oxidase complex subunit II, CcoO/CyoB/CoxB|0.6] [Respiration, Complex IV, Heme/Copper Oxidase Oxygen Reductases|Heme/copper oxidase A-family cyt c dependent subunit II|0.6]",355,0.0,1.0,8,8,55.3
pmsf_7166_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,1.3067528579774452,0.013532276505181786,7166,CDS,hypothetical protein JNG83_04175,150,7.0,6.0,6,16,66.2
pmsf_7167_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,7167,CDS,"MAG TPA: hypothetical protein DCY13_14045, partial",1014,2.0,2.0,4,4,91.7
pmsf_7168_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,1.8251696301173963,0.0036693716063735666,7168,CDS,glycosyltransferase family 4 protein,430,0.0,5.0,7,9,71.4
pmsf_7171_MSA_trimmed.ufboot.ale.uml_rec,5.876470588235295,0.0012572665079345281,3.5392378861135,0.002120032963833897,7171,CDS,"MAG: hypothetical protein LAT55_11015 [Respiration, Complex I|NADH:ubiquinone oxidoreductase subunit 5, NuoL/Multisubunit Na+/H+ antiporter|0.3]",574,6.0,3.0,10,10,68.4
pmsf_7174_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4027314968717577,0.0013658769618820656,7174,CDS,hypothetical protein HZC55_06945,286,2.0,1.0,7,7,80.1
pmsf_7182_MSA_trimmed.ufboot.ale.uml_rec,2.9761904761904763,0.030854163742026645,2.3363876102940564,0.04192197623014282,7182,CDS,DUF1080 domain-containing protein,251,8.0,4.0,16,16,59.8
pmsf_7183_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.410968394147647,0.0013944539118727927,7183,CDS,hypothetical protein JETT_0551,486,2.0,4.0,7,7,78.2
pmsf_7186_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,7186,CDS,L-arabinolactonase,304,8.0,8.0,4,4,86.7
pmsf_7216_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,7216,CDS,MTH1187 family thiamine-binding protein,100,0.0,,4,4,93.0
pmsf_7217_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.411205468154841,0.001408209405000174,7217,CDS,"MotA/TolQ/ExbB proton channel family protein [Transport, Siderophore, Peptide, etc Import|Inner membrane protein ExbB/MotA/TolQ|0.3] [Motility, Bacterial Flagellum|Flagellar motor protein MotA|0.3]",469,2.0,6.0,7,7,76.9
pmsf_7219_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8045842114790327,0.0008358908502448512,7219,CDS,TIGR03773|anch_rpt_wall putative AB...,379,,6.0,7,7,68.1
pmsf_7287_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,7287,CDS,MAG: TetR/AcrR family transcriptional regulator,212,1.0,0.0,4,4,90.7
pmsf_7289_MSA_trimmed.ufboot.ale.uml_rec,5.318181818181818,0.03315397869685272,3.1307898557171736,0.03564734681062761,7289,CDS,nodulation protein NfeD,485,7.0,0.0,6,6,76.8
pmsf_7292_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.112140968554152,0.002413848011602623,7292,CDS,HPF/RaiA family ribosome-associated protein,350,1.0,1.0,6,6,78.3
pmsf_7293_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,1.9417618408981634,0.038906333184981434,7293,CDS,MAG: hypothetical protein JJU00_01545,260,,1.0,3,6,79.9
pmsf_7296_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,1.9857821687014647,0.035534931976095974,7296,CDS,LacI family transcriptional regulator,356,,2.0,3,6,71.2
pmsf_7298_MSA_trimmed.ufboot.ale.uml_rec,4.2375,0.01916858785873121,2.186166424184659,0.025090559921242126,7298,CDS,ABA4-like family protein,157,1.0,0.0,6,6,72.5
pmsf_7299_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,1.9423823318876743,0.03761627680752195,7299,CDS,cupin domain-containing protein,190,,0.0,3,6,78.9
pmsf_7303_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4049287070005296,0.0013808997990618235,7303,CDS,rhomboid family intramembrane serine protease,220,0.0,4.0,7,7,81.0
pmsf_7324_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.810184584329963,0.0008375307403227237,7324,CDS,PD-(D/E)XK nuclease family protein,947,3.0,4.0,7,7,55.1
pmsf_7326_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,7326,CDS,stress-responsive transcriptional regulator,70,,,4,4,71.1
pmsf_7327_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4207099944050396,0.0013944957731596825,7327,CDS,DUF2851 family protein,402,0.0,1.0,7,7,68.0
pmsf_7328_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.808226380236132,0.0008218455800868068,7328,CDS,hypothetical protein DRP71_17195,675,2.0,3.0,7,7,65.0
pmsf_7329_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4056153989150952,0.0013704568755536438,7329,CDS,hypothetical protein EA425_09465,121,6.0,0.0,7,7,60.1
pmsf_7330_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8017319798722378,0.0008272918450848255,7330,CDS,,265,7.0,5.0,7,7,57.3
pmsf_7335_MSA_trimmed.ufboot.ale.uml_rec,4.046218487394958,0.006741872857175679,2.3281446068241136,0.010112078105313817,7335,CDS,extracellular solute-binding protein,443,4.0,3.0,11,11,64.4
pmsf_7336_MSA_trimmed.ufboot.ale.uml_rec,4.398190045248869,0.0046554399846425185,2.961325772926379,0.007963834407308764,7336,CDS,cation:proton antiporter subunit C,130,4.0,4.0,12,12,72.8
pmsf_7350_MSA_trimmed.ufboot.ale.uml_rec,4.398190045248869,0.0046554399846425185,3.0004134044801725,0.007641756156437757,7350,CDS,DEAD/DEAH box helicase,892,4.0,4.0,12,12,63.9
pmsf_7354_MSA_trimmed.ufboot.ale.uml_rec,8.518518518518519,0.0005009080366104603,4.213978592474525,0.0007330496888153035,7354,CDS,sulfatase,492,5.0,4.0,8,8,52.9
pmsf_7361_MSA_trimmed.ufboot.ale.uml_rec,2.5588235294117645,0.037786102700882285,1.5789874809440338,0.011813498442090044,7361,CDS,hypothetical protein,417,4.0,4.0,18,21,51.8
pmsf_7392_MSA_trimmed.ufboot.ale.uml_rec,4.8088235294117645,0.0031187154362700303,2.4639325900950273,0.005275127306157691,7392,CDS,DEAD/DEAH box helicase,405,2.0,3.0,11,11,66.6
pmsf_7413_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3550303610302086,0.001790708886507079,7413,CDS,"UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Cell Envelope, Peptidoglycan|UDP-N-acetylmuramyl pentapeptide synthase MurF|1.0]",490,2.0,0.0,7,7,52.4
pmsf_7415_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8090781052905323,0.0008148356338193597,7415,CDS,MAG: hypothetical protein LAT55_08655,213,3.0,7.0,7,7,62.5
pmsf_7424_MSA_trimmed.ufboot.ale.uml_rec,5.75,0.007683782752171937,3.4558416322058148,0.01001099237861806,7424,CDS,DUF721 domain-containing protein,122,0.0,0.0,7,7,51.6
pmsf_7425_MSA_trimmed.ufboot.ale.uml_rec,4.563492063492063,0.02576088397706164,3.1831987698992084,0.022675173916971297,7425,CDS,SGNH/GDSL hydrolase family protein,216,2.0,,5,5,50.8
pmsf_7426_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,2.266466130300228,0.003989138360850974,7426,CDS,dihydrofolate reductase,179,1.0,4.0,8,8,51.9
pmsf_7428_MSA_trimmed.ufboot.ale.uml_rec,3.652173913043478,0.005349674112202913,2.2036725890604285,0.006820612217361996,7428,CDS,MAG: protease modulator HflC,357,4.0,3.0,14,14,58.1
pmsf_748_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.943423812154719,0.006827811817175039,748,CDS,MAG: polysaccharide biosynthesis tyrosine autokinase,744,0.0,2.0,6,6,86.0
pmsf_749_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.1380583170650125,0.0023943775315579023,749,CDS,hypothetical protein CMJ75_02645,264,8.0,7.0,6,6,73.2
pmsf_750_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,2.5699492012026304,0.003239060665280079,750,CDS,MAG: histone deacetylase,341,2.0,6.0,8,8,72.8
pmsf_7581_MSA_trimmed.ufboot.ale.uml_rec,4.444444444444445,0.0066743294830548154,2.9941520467902207,0.009854877633303392,7581,CDS,FAD-binding oxidoreductase,472,6.0,1.0,9,9,54.4
pmsf_7607_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.400973485015853,0.001434485213276567,7607,CDS,,108,4.0,8.0,7,7,74.3
pmsf_7608_MSA_trimmed.ufboot.ale.uml_rec,8.547368421052632,0.0010817110004730927,2.604430901227362,0.0028008076691418485,7608,CDS,hypothetical protein FJ291_34455,91,1.0,,6,6,77.1
pmsf_7609_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9831368227627455,0.0062952033001024265,7609,CDS,C4-type zinc ribbon domain-containing protein,235,0.0,,6,6,79.8
pmsf_7610_MSA_trimmed.ufboot.ale.uml_rec,8.518518518518519,0.0005009080366104603,4.211808151270765,0.0007468321629448193,7610,CDS,DUF192 domain-containing protein,172,8.0,8.0,8,8,71.8
pmsf_7611_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9831368227627455,0.0062952033001024265,7611,CDS,SCO family protein,310,1.0,1.0,6,6,86.7
pmsf_7659_MSA_trimmed.ufboot.ale.uml_rec,3.3968253968253967,0.028598157809286595,2.580663382993566,0.02834885951323711,7659,CDS,B12-binding domain-containing radical SAM protein,516,2.0,1.0,12,12,64.6
pmsf_7671_MSA_trimmed.ufboot.ale.uml_rec,10.818181818181818,0.009235859179640907,4.272727272696715,0.007545523328474211,7671,CDS,nucleotidyl transferase AbiEii/AbiGii toxin family protein,292,4.0,4.0,4,4,58.5
pmsf_7673_MSA_trimmed.ufboot.ale.uml_rec,10.818181818181818,0.009235859179640907,4.2843604321393745,0.007670872440646526,7673,CDS,hypothetical protein CML13_06065,81,6.0,,4,4,62.9
pmsf_7676_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,3.638888888879174,0.002367101881055575,7676,CDS,L-Ala-D/L-Glu epimerase,327,0.0,1.0,8,8,59.7
pmsf_7687_MSA_trimmed.ufboot.ale.uml_rec,4.8088235294117645,0.0031187154362700303,3.051589623510015,0.008569604690430364,7687,CDS,YicC family protein,291,,6.0,11,11,50.7
pmsf_7717_MSA_trimmed.ufboot.ale.uml_rec,4.444444444444445,0.0066743294830548154,2.345931009270791,0.009974792112746348,7717,CDS,hypothetical protein,205,1.0,7.0,9,9,78.2
pmsf_7721_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4177889097710565,0.001317701439596896,7721,CDS,DUF1573 domain-containing protein,222,7.0,0.0,7,7,70.3
pmsf_7725_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4056354282832255,0.0014576459039141222,7725,CDS,septum formation initiator family protein,100,3.0,0.0,7,7,57.1
pmsf_7753_MSA_trimmed.ufboot.ale.uml_rec,3.474264705882353,0.01773757094660597,2.559966633468676,0.022192537622496854,7753,CDS,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,209,1.0,0.0,14,14,58.2
pmsf_7802_MSA_trimmed.ufboot.ale.uml_rec,4.8088235294117645,0.0031187154362700303,2.228942589924749,0.005391858424298007,7802,CDS,50S ribosomal protein L25,223,8.0,8.0,11,11,61.2
pmsf_788_MSA_trimmed.ufboot.ale.uml_rec,3.823529411764706,0.009255803424544122,2.721898544325302,0.014640231015997275,788,CDS,MAG: metal-dependent hydrolase,228,2.0,3.0,14,14,55.8
pmsf_7892_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.6814959836728627,0.0004405147918060986,7892,CDS,"iron-containing alcohol dehydrogenase family protein [Metabolism, Tetraether Biosynthesis|NAD(P)-dependent glycerol-1-phosphate dehydrogenase|0.7]",358,1.0,4.0,7,8,90.3
pmsf_7898_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.808259158518012,0.0008448583814247522,7898,CDS,biotin--,335,3.0,2.0,7,7,75.6
pmsf_7899_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.021426686603378,0.0061531731223710764,7899,CDS,hypothetical protein J0M24_18270,162,2.0,7.0,6,6,75.9
pmsf_78_MSA_trimmed.ufboot.ale.uml_rec,4.885714285714286,0.012504343078809191,3.264499148490891,0.01221498229412006,78,CDS,5'/3'-nucleotidase SurE,260,4.0,1.0,8,8,50.6
pmsf_7903_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,7903,CDS,"MAG: PmoA family protein [Carbon Cycle, Methane Oxidation|Methane/ammonia monooxygenase subunit PmoA/AmoA|0.7] [Nitrogen Cycle, Nitrification|Methane/ammonia monooxygenase subunit PmoA/AmoA|0.7]",315,1.0,0.0,4,4,72.0
pmsf_7904_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.7995874076784806,0.0008202704554414916,7904,CDS,N-acetylmuramoyl-L-alanine amidase,373,8.0,0.0,7,7,58.0
pmsf_790_MSA_trimmed.ufboot.ale.uml_rec,3.652173913043478,0.005349674112202913,2.1761759032933448,0.007913079402440175,790,CDS,hypothetical protein,159,,5.0,12,12,52.3
pmsf_7937_MSA_trimmed.ufboot.ale.uml_rec,8.518518518518519,0.0005009080366104603,4.214066706217599,0.0007200791815187652,7937,CDS,UTP--glucose-1-phosphate uridylyltransferase,294,0.0,3.0,8,8,59.3
pmsf_7963_MSA_trimmed.ufboot.ale.uml_rec,2.9761904761904763,0.030854163742026645,1.976676821560461,0.02834029395847342,7963,CDS,RsmD family RNA methyltransferase,182,,4.0,13,13,55.0
pmsf_7969_MSA_trimmed.ufboot.ale.uml_rec,4.563492063492063,0.02576088397706164,2.9437229437187757,0.0300287766681791,7969,CDS,PEP-CTERM sorting domain-containing protein,371,4.0,5.0,5,5,60.8
pmsf_7970_MSA_trimmed.ufboot.ale.uml_rec,4.037037037037037,0.009777855145884145,2.8026987192226853,0.015401976177733097,7970,CDS,sulfurtransferase,287,1.0,1.0,13,13,72.5
pmsf_7972_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,4.5247649904883485,0.0003843250754254198,7972,CDS,"anthranilate synthase component I family protein [Metabolism, Aminoacid Biosynthesis|(trp) Anthranilate/para-aminobenzoate synthase component I TrpE]",510,2.0,6.0,7,7,63.1
